"gene_id","biotype","source"
"ATlnc_5584","lnc_exonic_antisense","DevSeq"
"ATlnc_5586","lnc_exonic_antisense","DevSeq"
"ATlnc_5587","lnc_exonic_antisense","DevSeq"
"ATlnc_559","lnc_exonic_antisense","DevSeq"
"ATlnc_5591","lnc_exonic_antisense","DevSeq"
"ATlnc_5592","lnc_exonic_antisense","DevSeq"
"ATlnc_5593","lnc_exonic_antisense","DevSeq"
"ATlnc_5597","lnc_exonic_antisense","DevSeq"
"ATlnc_5602","lnc_exonic_antisense","DevSeq"
"ATlnc_5603","lnc_exonic_antisense","DevSeq"
"ATlnc_5604","lnc_exonic_antisense","DevSeq"
"ATlnc_5605","lnc_exonic_antisense","DevSeq"
"ATlnc_5608","lnc_exonic_antisense","DevSeq"
"ATlnc_5614","lnc_exonic_antisense","DevSeq"
"ATlnc_5615","lnc_exonic_antisense","DevSeq"
"ATlnc_5616","lnc_exonic_antisense","DevSeq"
"ATlnc_5617","lnc_exonic_antisense","DevSeq"
"ATlnc_5618","lnc_exonic_antisense","DevSeq"
"ATlnc_5619","lnc_exonic_antisense","DevSeq"
"ATlnc_5620","lnc_exonic_antisense","DevSeq"
"ATlnc_5621","lnc_exonic_antisense","DevSeq"
"ATlnc_5622","lnc_exonic_antisense","DevSeq"
"ATlnc_5624","lnc_exonic_antisense","DevSeq"
"ATlnc_5625","lnc_exonic_antisense","DevSeq"
"ATlnc_5626","lnc_exonic_antisense","DevSeq"
"ATlnc_5627","lnc_exonic_antisense","DevSeq"
"ATlnc_5628","lnc_exonic_antisense","DevSeq"
"ATlnc_5629","lnc_exonic_antisense","DevSeq"
"ATlnc_563","lnc_exonic_antisense","DevSeq"
"ATlnc_5630","lnc_exonic_antisense","DevSeq"
"ATlnc_5635","lnc_exonic_antisense","DevSeq"
"ATlnc_5636","lnc_exonic_antisense","DevSeq"
"ATlnc_5641","lnc_exonic_antisense","DevSeq"
"ATlnc_5642","lnc_exonic_antisense","DevSeq"
"ATlnc_5644","lnc_exonic_antisense","DevSeq"
"ATlnc_5645","lnc_exonic_antisense","DevSeq"
"ATlnc_5647","lnc_exonic_antisense","DevSeq"
"ATlnc_5648","lnc_exonic_antisense","DevSeq"
"ATlnc_5649","lnc_exonic_antisense","DevSeq"
"ATlnc_5651","lnc_exonic_antisense","DevSeq"
"ATlnc_5652","lnc_exonic_antisense","DevSeq"
"ATlnc_5653","lnc_exonic_antisense","DevSeq"
"ATlnc_5654","lnc_exonic_antisense","DevSeq"
"ATlnc_5655","lnc_exonic_antisense","DevSeq"
"ATlnc_5656","lnc_exonic_antisense","DevSeq"
"ATlnc_5658","lnc_exonic_antisense","DevSeq"
"ATlnc_5660","lnc_exonic_antisense","DevSeq"
"ATlnc_5662","lnc_exonic_antisense","DevSeq"
"ATlnc_5666","lnc_exonic_antisense","DevSeq"
"ATlnc_5667","lnc_exonic_antisense","DevSeq"
"ATlnc_5668","lnc_exonic_antisense","DevSeq"
"ATlnc_5669","lnc_exonic_antisense","DevSeq"
"ATlnc_5672","lnc_exonic_antisense","DevSeq"
"ATlnc_5673","lnc_exonic_antisense","DevSeq"
"ATlnc_5674","lnc_exonic_antisense","DevSeq"
"ATlnc_5678","lnc_exonic_antisense","DevSeq"
"ATlnc_5679","lnc_exonic_antisense","DevSeq"
"ATlnc_5681","lnc_exonic_antisense","DevSeq"
"ATlnc_5684","lnc_exonic_antisense","DevSeq"
"ATlnc_5685","lnc_exonic_antisense","DevSeq"
"ATlnc_5687","lnc_exonic_antisense","DevSeq"
"ATlnc_5688","lnc_exonic_antisense","DevSeq"
"ATlnc_5689","lnc_exonic_antisense","DevSeq"
"ATlnc_5690","lnc_exonic_antisense","DevSeq"
"ATlnc_5692","lnc_exonic_antisense","DevSeq"
"ATlnc_5693","lnc_exonic_antisense","DevSeq"
"ATlnc_5695","lnc_exonic_antisense","DevSeq"
"ATlnc_5696","lnc_exonic_antisense","DevSeq"
"ATlnc_5697","lnc_exonic_antisense","DevSeq"
"ATlnc_570","lnc_exonic_antisense","DevSeq"
"ATlnc_5700","lnc_exonic_antisense","DevSeq"
"ATlnc_5702","lnc_exonic_antisense","DevSeq"
"ATlnc_5703","lnc_exonic_antisense","DevSeq"
"ATlnc_5709","lnc_exonic_antisense","DevSeq"
"ATlnc_571","lnc_exonic_antisense","DevSeq"
"ATlnc_5710","lnc_exonic_antisense","DevSeq"
"ATlnc_5712","lnc_exonic_antisense","DevSeq"
"ATlnc_5713","lnc_exonic_antisense","DevSeq"
"ATlnc_5716","lnc_exonic_antisense","DevSeq"
"ATlnc_5720","lnc_exonic_antisense","DevSeq"
"ATlnc_5721","lnc_exonic_antisense","DevSeq"
"ATlnc_5722","lnc_exonic_antisense","DevSeq"
"ATlnc_5725","lnc_exonic_antisense","DevSeq"
"ATlnc_5728","lnc_exonic_antisense","DevSeq"
"ATlnc_5729","lnc_exonic_antisense","DevSeq"
"ATlnc_5730","lnc_exonic_antisense","DevSeq"
"ATlnc_5731","lnc_exonic_antisense","DevSeq"
"ATlnc_5732","lnc_exonic_antisense","DevSeq"
"ATlnc_5734","lnc_exonic_antisense","DevSeq"
"ATlnc_5739","lnc_exonic_antisense","DevSeq"
"ATlnc_574","lnc_exonic_antisense","DevSeq"
"ATlnc_5740","lnc_exonic_antisense","DevSeq"
"ATlnc_5747","lnc_exonic_antisense","DevSeq"
"ATlnc_5749","lnc_exonic_antisense","DevSeq"
"ATlnc_575","lnc_exonic_antisense","DevSeq"
"ATlnc_5750","lnc_exonic_antisense","DevSeq"
"ATlnc_5753","lnc_exonic_antisense","DevSeq"
"ATlnc_5756","lnc_exonic_antisense","DevSeq"
"ATlnc_5757","lnc_exonic_antisense","DevSeq"
"ATlnc_5758","lnc_exonic_antisense","DevSeq"
"ATlnc_5759","lnc_exonic_antisense","DevSeq"
"ATlnc_576","lnc_exonic_antisense","DevSeq"
"ATlnc_5760","lnc_exonic_antisense","DevSeq"
"ATlnc_5761","lnc_exonic_antisense","DevSeq"
"ATlnc_5765","lnc_exonic_antisense","DevSeq"
"ATlnc_5766","lnc_exonic_antisense","DevSeq"
"ATlnc_5768","lnc_exonic_antisense","DevSeq"
"ATlnc_5770","lnc_exonic_antisense","DevSeq"
"ATlnc_5771","lnc_exonic_antisense","DevSeq"
"ATlnc_5772","lnc_exonic_antisense","DevSeq"
"ATlnc_5773","lnc_exonic_antisense","DevSeq"
"ATlnc_5774","lnc_exonic_antisense","DevSeq"
"ATlnc_5775","lnc_exonic_antisense","DevSeq"
"ATlnc_5776","lnc_exonic_antisense","DevSeq"
"ATlnc_5777","lnc_exonic_antisense","DevSeq"
"ATlnc_578","lnc_exonic_antisense","DevSeq"
"ATlnc_5786","lnc_exonic_antisense","DevSeq"
"ATlnc_5787","lnc_exonic_antisense","DevSeq"
"ATlnc_5788","lnc_exonic_antisense","DevSeq"
"ATlnc_5789","lnc_exonic_antisense","DevSeq"
"ATlnc_5790","lnc_exonic_antisense","DevSeq"
"ATlnc_5791","lnc_exonic_antisense","DevSeq"
"ATlnc_5795","lnc_exonic_antisense","DevSeq"
"ATlnc_5798","lnc_exonic_antisense","DevSeq"
"ATlnc_580","lnc_exonic_antisense","DevSeq"
"ATlnc_5801","lnc_exonic_antisense","DevSeq"
"ATlnc_5802","lnc_exonic_antisense","DevSeq"
"ATlnc_5804","lnc_exonic_antisense","DevSeq"
"ATlnc_5805","lnc_exonic_antisense","DevSeq"
"ATlnc_5806","lnc_exonic_antisense","DevSeq"
"ATlnc_5809","lnc_exonic_antisense","DevSeq"
"ATlnc_5810","lnc_exonic_antisense","DevSeq"
"ATlnc_5811","lnc_exonic_antisense","DevSeq"
"ATlnc_5813","lnc_exonic_antisense","DevSeq"
"ATlnc_5814","lnc_exonic_antisense","DevSeq"
"ATlnc_5816","lnc_exonic_antisense","DevSeq"
"ATlnc_5817","lnc_exonic_antisense","DevSeq"
"ATlnc_5821","lnc_exonic_antisense","DevSeq"
"ATlnc_5823","lnc_exonic_antisense","DevSeq"
"ATlnc_5824","lnc_exonic_antisense","DevSeq"
"ATlnc_5825","lnc_exonic_antisense","DevSeq"
"ATlnc_5826","lnc_exonic_antisense","DevSeq"
"ATlnc_5827","lnc_exonic_antisense","DevSeq"
"ATlnc_5830","lnc_exonic_antisense","DevSeq"
"ATlnc_5833","lnc_exonic_antisense","DevSeq"
"ATlnc_5835","lnc_exonic_antisense","DevSeq"
"ATlnc_5837","lnc_exonic_antisense","DevSeq"
"ATlnc_5838","lnc_exonic_antisense","DevSeq"
"ATlnc_584","lnc_exonic_antisense","DevSeq"
"ATlnc_5840","lnc_exonic_antisense","DevSeq"
"ATlnc_5841","lnc_exonic_antisense","DevSeq"
"ATlnc_5842","lnc_exonic_antisense","DevSeq"
"ATlnc_5843","lnc_exonic_antisense","DevSeq"
"ATlnc_5845","lnc_exonic_antisense","DevSeq"
"ATlnc_5847","lnc_exonic_antisense","DevSeq"
"ATlnc_5848","lnc_exonic_antisense","DevSeq"
"ATlnc_5849","lnc_exonic_antisense","DevSeq"
"ATlnc_585","lnc_exonic_antisense","DevSeq"
"ATlnc_5851","lnc_exonic_antisense","DevSeq"
"ATlnc_5852","lnc_exonic_antisense","DevSeq"
"ATlnc_5853","lnc_exonic_antisense","DevSeq"
"ATlnc_5855","lnc_exonic_antisense","DevSeq"
"ATlnc_5857","lnc_exonic_antisense","DevSeq"
"ATlnc_5859","lnc_exonic_antisense","DevSeq"
"ATlnc_5860","lnc_exonic_antisense","DevSeq"
"ATlnc_5861","lnc_exonic_antisense","DevSeq"
"ATlnc_5862","lnc_exonic_antisense","DevSeq"
"ATlnc_5865","lnc_exonic_antisense","DevSeq"
"ATlnc_5867","lnc_exonic_antisense","DevSeq"
"ATlnc_5868","lnc_exonic_antisense","DevSeq"
"ATlnc_5869","lnc_exonic_antisense","DevSeq"
"ATlnc_587","lnc_exonic_antisense","DevSeq"
"ATlnc_5870","lnc_exonic_antisense","DevSeq"
"ATlnc_5871","lnc_exonic_antisense","DevSeq"
"ATlnc_5874","lnc_exonic_antisense","DevSeq"
"ATlnc_588","lnc_exonic_antisense","DevSeq"
"ATlnc_5880","lnc_exonic_antisense","DevSeq"
"ATlnc_5882","lnc_exonic_antisense","DevSeq"
"ATlnc_589","lnc_exonic_antisense","DevSeq"
"ATlnc_5890","lnc_exonic_antisense","DevSeq"
"ATlnc_5891","lnc_exonic_antisense","DevSeq"
"ATlnc_5892","lnc_exonic_antisense","DevSeq"
"ATlnc_5898","lnc_intronic_antisense","DevSeq"
"ATlnc_5899","lnc_exonic_antisense","DevSeq"
"ATlnc_590","lnc_exonic_antisense","DevSeq"
"ATlnc_5900","lnc_exonic_antisense","DevSeq"
"ATlnc_5903","lnc_exonic_antisense","DevSeq"
"ATlnc_5904","lnc_exonic_antisense","DevSeq"
"ATlnc_5905","lnc_exonic_antisense","DevSeq"
"ATlnc_5908","lnc_exonic_antisense","DevSeq"
"ATlnc_5914","lnc_exonic_antisense","DevSeq"
"ATlnc_5916","lnc_exonic_antisense","DevSeq"
"ATlnc_5918","lnc_exonic_antisense","DevSeq"
"ATlnc_5919","lnc_exonic_antisense","DevSeq"
"ATlnc_5920","lnc_exonic_antisense","DevSeq"
"ATlnc_5921","lnc_exonic_antisense","DevSeq"
"ATlnc_5922","lnc_exonic_antisense","DevSeq"
"ATlnc_5924","lnc_exonic_antisense","DevSeq"
"ATlnc_5925","lnc_exonic_antisense","DevSeq"
"ATlnc_5928","lnc_exonic_antisense","DevSeq"
"ATlnc_5930","lnc_exonic_antisense","DevSeq"
"ATlnc_5934","lnc_exonic_antisense","DevSeq"
"ATlnc_5936","lnc_exonic_antisense","DevSeq"
"ATlnc_5939","lnc_exonic_antisense","DevSeq"
"ATlnc_594","lnc_exonic_antisense","DevSeq"
"ATlnc_5942","lnc_exonic_antisense","DevSeq"
"ATlnc_5949","lnc_exonic_antisense","DevSeq"
"ATlnc_5950","lnc_exonic_antisense","DevSeq"
"ATlnc_5952","lnc_exonic_antisense","DevSeq"
"ATlnc_5953","lnc_exonic_antisense","DevSeq"
"ATlnc_5955","lnc_exonic_antisense","DevSeq"
"ATlnc_5960","lnc_exonic_antisense","DevSeq"
"ATlnc_5961","lnc_exonic_antisense","DevSeq"
"ATlnc_5962","lnc_exonic_antisense","DevSeq"
"ATlnc_5963","lnc_exonic_antisense","DevSeq"
"ATlnc_5964","lnc_exonic_antisense","DevSeq"
"ATlnc_5965","lnc_exonic_antisense","DevSeq"
"ATlnc_5969","lnc_exonic_antisense","DevSeq"
"ATlnc_5972","lnc_exonic_antisense","DevSeq"
"ATlnc_5973","lnc_exonic_antisense","DevSeq"
"ATlnc_5976","lnc_exonic_antisense","DevSeq"
"ATlnc_5977","lnc_exonic_antisense","DevSeq"
"ATlnc_5978","lnc_exonic_antisense","DevSeq"
"ATlnc_598","lnc_exonic_antisense","DevSeq"
"ATlnc_5980","lnc_exonic_antisense","DevSeq"
"ATlnc_5984","lnc_exonic_antisense","DevSeq"
"ATlnc_5985","lnc_exonic_antisense","DevSeq"
"ATlnc_5987","lnc_exonic_antisense","DevSeq"
"ATlnc_5994","lnc_exonic_antisense","DevSeq"
"ATlnc_5995","lnc_exonic_antisense","DevSeq"
"ATlnc_6","lnc_exonic_antisense","DevSeq"
"ATlnc_60","lnc_exonic_antisense","DevSeq"
"ATlnc_6003","lnc_exonic_antisense","DevSeq"
"ATlnc_6019","lnc_exonic_antisense","DevSeq"
"ATlnc_6020","lnc_exonic_antisense","DevSeq"
"ATlnc_6021","lnc_exonic_antisense","DevSeq"
"ATlnc_6024","lnc_exonic_antisense","DevSeq"
"ATlnc_6026","lnc_exonic_antisense","DevSeq"
"ATlnc_6027","lnc_exonic_antisense","DevSeq"
"ATlnc_6029","lnc_exonic_antisense","DevSeq"
"ATlnc_6031","lnc_exonic_antisense","DevSeq"
"ATlnc_6036","lnc_exonic_antisense","DevSeq"
"ATlnc_6037","lnc_exonic_antisense","DevSeq"
"ATlnc_604","lnc_exonic_antisense","DevSeq"
"ATlnc_6040","lnc_exonic_antisense","DevSeq"
"ATlnc_6045","lnc_exonic_antisense","DevSeq"
"ATlnc_6046","lnc_exonic_antisense","DevSeq"
"ATlnc_6050","lnc_exonic_antisense","DevSeq"
"ATlnc_6052","lnc_exonic_antisense","DevSeq"
"ATlnc_6053","lnc_exonic_antisense","DevSeq"
"ATlnc_6054","lnc_exonic_antisense","DevSeq"
"ATlnc_6058","lnc_exonic_antisense","DevSeq"
"ATlnc_6059","lnc_exonic_antisense","DevSeq"
"ATlnc_6061","lnc_exonic_antisense","DevSeq"
"ATlnc_6062","lnc_exonic_antisense","DevSeq"
"ATlnc_6064","lnc_exonic_antisense","DevSeq"
"ATlnc_6065","lnc_exonic_antisense","DevSeq"
"ATlnc_6066","lnc_exonic_antisense","DevSeq"
"ATlnc_6067","lnc_exonic_antisense","DevSeq"
"ATlnc_6068","lnc_exonic_antisense","DevSeq"
"ATlnc_6071","lnc_exonic_antisense","DevSeq"
"ATlnc_6073","lnc_exonic_antisense","DevSeq"
"ATlnc_6075","lnc_exonic_antisense","DevSeq"
"ATlnc_6076","lnc_exonic_antisense","DevSeq"
"ATlnc_6077","lnc_exonic_antisense","DevSeq"
"ATlnc_6079","lnc_exonic_antisense","DevSeq"
"ATlnc_608","lnc_exonic_antisense","DevSeq"
"ATlnc_6080","lnc_exonic_antisense","DevSeq"
"ATlnc_6081","lnc_exonic_antisense","DevSeq"
"ATlnc_6082","lnc_exonic_antisense","DevSeq"
"ATlnc_6083","lnc_exonic_antisense","DevSeq"
"ATlnc_6084","lnc_exonic_antisense","DevSeq"
"ATlnc_6085","lnc_exonic_antisense","DevSeq"
"ATlnc_6086","lnc_exonic_antisense","DevSeq"
"ATlnc_6090","lnc_exonic_antisense","DevSeq"
"ATlnc_6091","lnc_exonic_antisense","DevSeq"
"ATlnc_6094","lnc_exonic_antisense","DevSeq"
"ATlnc_6096","lnc_exonic_antisense","DevSeq"
"ATlnc_6098","lnc_exonic_antisense","DevSeq"
"ATlnc_6099","lnc_exonic_antisense","DevSeq"
"ATlnc_6102","lnc_exonic_antisense","DevSeq"
"ATlnc_6104","lnc_exonic_antisense","DevSeq"
"ATlnc_6108","lnc_exonic_antisense","DevSeq"
"ATlnc_6109","lnc_exonic_antisense","DevSeq"
"ATlnc_6110","lnc_exonic_antisense","DevSeq"
"ATlnc_6111","lnc_exonic_antisense","DevSeq"
"ATlnc_6112","lnc_exonic_antisense","DevSeq"
"ATlnc_6113","lnc_exonic_antisense","DevSeq"
"ATlnc_6114","lnc_exonic_antisense","DevSeq"
"ATlnc_6115","lnc_exonic_antisense","DevSeq"
"ATlnc_6116","lnc_exonic_antisense","DevSeq"
"ATlnc_6117","lnc_exonic_antisense","DevSeq"
"ATlnc_6118","lnc_exonic_antisense","DevSeq"
"ATlnc_6119","lnc_exonic_antisense","DevSeq"
"ATlnc_6120","lnc_exonic_antisense","DevSeq"
"ATlnc_6121","lnc_exonic_antisense","DevSeq"
"ATlnc_6122","lnc_exonic_antisense","DevSeq"
"ATlnc_6124","lnc_exonic_antisense","DevSeq"
"ATlnc_6125","lnc_exonic_antisense","DevSeq"
"ATlnc_6126","lnc_exonic_antisense","DevSeq"
"ATlnc_6132","lnc_exonic_antisense","DevSeq"
"ATlnc_6133","lnc_exonic_antisense","DevSeq"
"ATlnc_6134","lnc_exonic_antisense","DevSeq"
"ATlnc_6137","lnc_exonic_antisense","DevSeq"
"ATlnc_6138","lnc_exonic_antisense","DevSeq"
"ATlnc_614","lnc_exonic_antisense","DevSeq"
"ATlnc_6140","lnc_exonic_antisense","DevSeq"
"ATlnc_6142","lnc_exonic_antisense","DevSeq"
"ATlnc_6144","lnc_exonic_antisense","DevSeq"
"ATlnc_6145","lnc_exonic_antisense","DevSeq"
"ATlnc_6146","lnc_exonic_antisense","DevSeq"
"ATlnc_6149","lnc_exonic_antisense","DevSeq"
"ATlnc_615","lnc_exonic_antisense","DevSeq"
"ATlnc_6150","lnc_exonic_antisense","DevSeq"
"ATlnc_6151","lnc_exonic_antisense","DevSeq"
"ATlnc_6153","lnc_exonic_antisense","DevSeq"
"ATlnc_6157","lnc_exonic_antisense","DevSeq"
"ATlnc_6158","lnc_exonic_antisense","DevSeq"
"ATlnc_6159","lnc_exonic_antisense","DevSeq"
"ATlnc_6160","lnc_exonic_antisense","DevSeq"
"ATlnc_6161","lnc_exonic_antisense","DevSeq"
"ATlnc_6162","lnc_exonic_antisense","DevSeq"
"ATlnc_6164","lnc_exonic_antisense","DevSeq"
"ATlnc_6165","lnc_exonic_antisense","DevSeq"
"ATlnc_6166","lnc_exonic_antisense","DevSeq"
"ATlnc_6168","lnc_exonic_antisense","DevSeq"
"ATlnc_6169","lnc_exonic_antisense","DevSeq"
"ATlnc_617","lnc_exonic_antisense","DevSeq"
"ATlnc_6179","lnc_exonic_antisense","DevSeq"
"ATlnc_6180","lnc_exonic_antisense","DevSeq"
"ATlnc_6181","lnc_exonic_antisense","DevSeq"
"ATlnc_6182","lnc_exonic_antisense","DevSeq"
"ATlnc_6185","lnc_exonic_antisense","DevSeq"
"ATlnc_6187","lnc_exonic_antisense","DevSeq"
"ATlnc_6188","lnc_exonic_antisense","DevSeq"
"ATlnc_6190","lnc_exonic_antisense","DevSeq"
"ATlnc_6194","lnc_exonic_antisense","DevSeq"
"ATlnc_6195","lnc_exonic_antisense","DevSeq"
"ATlnc_6196","lnc_exonic_antisense","DevSeq"
"ATlnc_6197","lnc_exonic_antisense","DevSeq"
"ATlnc_6199","lnc_exonic_antisense","DevSeq"
"ATlnc_6203","lnc_exonic_antisense","DevSeq"
"ATlnc_6205","lnc_exonic_antisense","DevSeq"
"ATlnc_6206","lnc_exonic_antisense","DevSeq"
"ATlnc_6208","lnc_exonic_antisense","DevSeq"
"ATlnc_6215","lnc_exonic_antisense","DevSeq"
"ATlnc_6216","lnc_exonic_antisense","DevSeq"
"ATlnc_6217","lnc_exonic_antisense","DevSeq"
"ATlnc_6219","lnc_exonic_antisense","DevSeq"
"ATlnc_6220","lnc_exonic_antisense","DevSeq"
"ATlnc_6221","lnc_exonic_antisense","DevSeq"
"ATlnc_6226","lnc_exonic_antisense","DevSeq"
"ATlnc_6227","lnc_exonic_antisense","DevSeq"
"ATlnc_6229","lnc_exonic_antisense","DevSeq"
"ATlnc_6230","lnc_exonic_antisense","DevSeq"
"ATlnc_6234","lnc_exonic_antisense","DevSeq"
"ATlnc_6235","lnc_exonic_antisense","DevSeq"
"ATlnc_6236","lnc_exonic_antisense","DevSeq"
"ATlnc_6237","lnc_exonic_antisense","DevSeq"
"ATlnc_6238","lnc_exonic_antisense","DevSeq"
"ATlnc_6239","lnc_exonic_antisense","DevSeq"
"ATlnc_624","lnc_exonic_antisense","DevSeq"
"ATlnc_6240","lnc_exonic_antisense","DevSeq"
"ATlnc_6241","lnc_exonic_antisense","DevSeq"
"ATlnc_6243","lnc_exonic_antisense","DevSeq"
"ATlnc_6244","lnc_exonic_antisense","DevSeq"
"ATlnc_6245","lnc_exonic_antisense","DevSeq"
"ATlnc_6247","lnc_exonic_antisense","DevSeq"
"ATlnc_6248","lnc_exonic_antisense","DevSeq"
"ATlnc_6249","lnc_exonic_antisense","DevSeq"
"ATlnc_6251","lnc_exonic_antisense","DevSeq"
"ATlnc_6252","lnc_exonic_antisense","DevSeq"
"ATlnc_6253","lnc_exonic_antisense","DevSeq"
"ATlnc_6257","lnc_exonic_antisense","DevSeq"
"ATlnc_6258","lnc_exonic_antisense","DevSeq"
"ATlnc_6259","lnc_exonic_antisense","DevSeq"
"ATlnc_626","lnc_exonic_antisense","DevSeq"
"ATlnc_6261","lnc_exonic_antisense","DevSeq"
"ATlnc_6262","lnc_exonic_antisense","DevSeq"
"ATlnc_6263","lnc_exonic_antisense","DevSeq"
"ATlnc_6264","lnc_exonic_antisense","DevSeq"
"ATlnc_6265","lnc_exonic_antisense","DevSeq"
"ATlnc_6267","lnc_exonic_antisense","DevSeq"
"ATlnc_6270","lnc_exonic_antisense","DevSeq"
"ATlnc_6271","lnc_exonic_antisense","DevSeq"
"ATlnc_6273","lnc_exonic_antisense","DevSeq"
"ATlnc_6277","lnc_exonic_antisense","DevSeq"
"ATlnc_6278","lnc_exonic_antisense","DevSeq"
"ATlnc_6279","lnc_exonic_antisense","DevSeq"
"ATlnc_628","lnc_exonic_antisense","DevSeq"
"ATlnc_6280","lnc_exonic_antisense","DevSeq"
"ATlnc_6281","lnc_exonic_antisense","DevSeq"
"ATlnc_6283","lnc_exonic_antisense","DevSeq"
"ATlnc_6285","lnc_exonic_antisense","DevSeq"
"ATlnc_6289","lnc_exonic_antisense","DevSeq"
"ATlnc_6290","lnc_exonic_antisense","DevSeq"
"ATlnc_6291","lnc_exonic_antisense","DevSeq"
"ATlnc_6294","lnc_exonic_antisense","DevSeq"
"ATlnc_6296","lnc_exonic_antisense","DevSeq"
"ATlnc_630","lnc_exonic_antisense","DevSeq"
"ATlnc_6300","lnc_exonic_antisense","DevSeq"
"ATlnc_6303","lnc_exonic_antisense","DevSeq"
"ATlnc_6304","lnc_exonic_antisense","DevSeq"
"ATlnc_6305","lnc_exonic_antisense","DevSeq"
"ATlnc_6307","lnc_exonic_antisense","DevSeq"
"ATlnc_6308","lnc_exonic_antisense","DevSeq"
"ATlnc_6309","lnc_exonic_antisense","DevSeq"
"ATlnc_631","lnc_exonic_antisense","DevSeq"
"ATlnc_6310","lnc_exonic_antisense","DevSeq"
"ATlnc_6311","lnc_exonic_antisense","DevSeq"
"ATlnc_6312","lnc_exonic_antisense","DevSeq"
"ATlnc_6316","lnc_exonic_antisense","DevSeq"
"ATlnc_6317","lnc_exonic_antisense","DevSeq"
"ATlnc_6318","lnc_exonic_antisense","DevSeq"
"ATlnc_632","lnc_exonic_antisense","DevSeq"
"ATlnc_6320","lnc_exonic_antisense","DevSeq"
"ATlnc_6321","lnc_exonic_antisense","DevSeq"
"ATlnc_6322","lnc_exonic_antisense","DevSeq"
"ATlnc_6324","lnc_exonic_antisense","DevSeq"
"ATlnc_6327","lnc_exonic_antisense","DevSeq"
"ATlnc_6329","lnc_exonic_antisense","DevSeq"
"ATlnc_633","lnc_exonic_antisense","DevSeq"
"ATlnc_6331","lnc_exonic_antisense","DevSeq"
"ATlnc_6332","lnc_exonic_antisense","DevSeq"
"ATlnc_6335","lnc_exonic_antisense","DevSeq"
"ATlnc_6336","lnc_exonic_antisense","DevSeq"
"ATlnc_6339","lnc_exonic_antisense","DevSeq"
"ATlnc_6340","lnc_exonic_antisense","DevSeq"
"ATlnc_6343","lnc_exonic_antisense","DevSeq"
"ATlnc_6344","lnc_exonic_antisense","DevSeq"
"ATlnc_6345","lnc_exonic_antisense","DevSeq"
"ATlnc_6346","lnc_exonic_antisense","DevSeq"
"ATlnc_6348","lnc_exonic_antisense","DevSeq"
"ATlnc_6349","lnc_exonic_antisense","DevSeq"
"ATlnc_635","lnc_exonic_antisense","DevSeq"
"ATlnc_6350","lnc_exonic_antisense","DevSeq"
"ATlnc_6354","lnc_exonic_antisense","DevSeq"
"ATlnc_6355","lnc_exonic_antisense","DevSeq"
"ATlnc_6357","lnc_exonic_antisense","DevSeq"
"ATlnc_6358","lnc_exonic_antisense","DevSeq"
"ATlnc_636","lnc_exonic_antisense","DevSeq"
"ATlnc_6364","lnc_exonic_antisense","DevSeq"
"ATlnc_6365","lnc_exonic_antisense","DevSeq"
"ATlnc_6367","lnc_exonic_antisense","DevSeq"
"ATlnc_6368","lnc_exonic_antisense","DevSeq"
"ATlnc_6369","lnc_exonic_antisense","DevSeq"
"ATlnc_6374","lnc_exonic_antisense","DevSeq"
"ATlnc_6375","lnc_exonic_antisense","DevSeq"
"ATlnc_6376","lnc_exonic_antisense","DevSeq"
"ATlnc_6378","lnc_exonic_antisense","DevSeq"
"ATlnc_6380","lnc_exonic_antisense","DevSeq"
"ATlnc_6382","lnc_exonic_antisense","DevSeq"
"ATlnc_6383","lnc_exonic_antisense","DevSeq"
"ATlnc_6384","lnc_exonic_antisense","DevSeq"
"ATlnc_6385","lnc_exonic_antisense","DevSeq"
"ATlnc_6392","lnc_exonic_antisense","DevSeq"
"ATlnc_6394","lnc_exonic_antisense","DevSeq"
"ATlnc_6395","lnc_exonic_antisense","DevSeq"
"ATlnc_6396","lnc_exonic_antisense","DevSeq"
"ATlnc_6399","lnc_exonic_antisense","DevSeq"
"ATlnc_64","lnc_exonic_antisense","DevSeq"
"ATlnc_6400","lnc_exonic_antisense","DevSeq"
"ATlnc_6405","lnc_exonic_antisense","DevSeq"
"ATlnc_6406","lnc_exonic_antisense","DevSeq"
"ATlnc_6409","lnc_exonic_antisense","DevSeq"
"ATlnc_6413","lnc_exonic_antisense","DevSeq"
"ATlnc_6414","lnc_exonic_antisense","DevSeq"
"ATlnc_6415","lnc_exonic_antisense","DevSeq"
"ATlnc_6416","lnc_exonic_antisense","DevSeq"
"ATlnc_6417","lnc_exonic_antisense","DevSeq"
"ATlnc_6420","lnc_exonic_antisense","DevSeq"
"ATlnc_6421","lnc_exonic_antisense","DevSeq"
"ATlnc_643","lnc_exonic_antisense","DevSeq"
"ATlnc_649","lnc_exonic_antisense","DevSeq"
"ATlnc_650","lnc_exonic_antisense","DevSeq"
"ATlnc_653","lnc_exonic_antisense","DevSeq"
"ATlnc_654","lnc_exonic_antisense","DevSeq"
"ATlnc_655","lnc_exonic_antisense","DevSeq"
"ATlnc_656","lnc_exonic_antisense","DevSeq"
"ATlnc_659","lnc_exonic_antisense","DevSeq"
"ATlnc_661","lnc_exonic_antisense","DevSeq"
"ATlnc_664","lnc_exonic_antisense","DevSeq"
"ATlnc_667","lnc_exonic_antisense","DevSeq"
